data,tipo,detalhes,longitude,latitude
5/18/2014,Atropelamentos,Pedestre,"-34,903,798","-8,080,034"
5/18/2014,Colisoes,Moto,"-34,912,137","-8,109,972"
5/18/2014,Colisoes,Moto,"-34,876,815","-8,064,193"
5/18/2014,Colisoes,Moto,"-34,921,637","-8,020,837"
5/18/2014,Colisoes,Táxi,"-34,889,853","-8,008,003"
5/18/2014,Colisoes,Moto,"-34,896,124","-8,122,335"
5/18/2014,Colisoes,Táxi,"-349,163","-8,132,128"
5/18/2014,Colisoes,Moto,"-34,908,264","-8,152,158"
5/19/2014,Ciclistas,Ciclista,"-34,909,422","-8,028,831"
5/19/2014,Colisoes,Táxi,"-34,884,644","-8,032,873"
5/19/2014,Colisoes,Moto,"-34,917,802","-8,024,765"
5/19/2014,Colisoes,Moto,"-34,955,932","-8,113,206"
5/19/2014,Colisoes,Ciclomotor,"-34,913,424","-804,807"
5/19/2014,Colisoes,Moto,"-34,916,367","-8,075,543"
5/19/2014,Colisoes,Ônibus,"-3,489,422","-8,077,171"
5/19/2014,Colisoes,Moto,"-34,934,785","-8,090,396"
5/20/2014,Atropelamentos,Pedestre,"-34,895,732","-8,051,879"
5/20/2014,Colisoes,Moto,"-34,889,719","-8,074,409"
5/20/2014,Colisoes,Moto,"-34,903,886","-8,122,962"
5/20/2014,Colisoes,Moto,"-34,920,462","-8,140,996"
5/20/2014,Colisoes,Moto,"-34,887,729","-8,051,576"
5/20/2014,Colisoes,Moto,"-34,887,415","-8,039,917"
5/21/2014,Atropelamentos,Pedestre,"-3,492,823","-8,100,232"
5/21/2014,Colisoes,Moto,"-34,879,006","-8,022,335"
5/21/2014,Colisoes,Moto,"-34,878,899","-8,039,534"
5/21/2014,Colisoes,Ciclomotor,"-34,913,086","-8,120,036"
5/21/2014,Colisoes,Moto,"-34,943,822","-8,120,484"
5/21/2014,Colisoes,Moto,"-3,492,146","-803,418"
5/21/2014,Colisoes,Moto,"-34,948,797","-8,091,803"
5/21/2014,Colisoes,Ciclomotor,"-34,943,698","-8,122,627"
5/22/2014,Atropelamentos,Pedestre,"-34,921,975","-8,025,198"
5/22/2014,Colisoes,Ciclomotor,"-34,895,255","-8,056,234"
5/22/2014,Colisoes,Moto,"-34,901,376","-8,114,959"
5/22/2014,Colisoes,Moto,"-34,902,835","-8,133,036"
5/22/2014,Colisoes,Moto,"-34,925,789","-8,107,736"
5/22/2014,Colisoes,Moto,"-3,493,103","-8,062,119"
5/23/2014,Colisoes,Moto,"-34,875,157","-8,067,723"
5/23/2014,Colisoes,Moto,"-34,880,845","-8,034,581"
5/23/2014,Colisoes,Táxi,"-34,879,897","-8,051,624"
5/23/2014,Colisoes,Moto,"-34,894,343","-8,113,939"
5/23/2014,Colisoes,Moto,"-34,972,277","-8,037,511"
5/24/2014,Ciclistas,Ciclista,"-34,878,692","-8,060,454"
5/24/2014,Atropelamentos,Pedestre,"-34,919,068","-8,056,744"
5/24/2014,Atropelamentos,Pedestre,"-34,883,491","-8,088,638"
5/24/2014,Colisoes,Ônibus,"-34,939,291","-8,095,266"
5/24/2014,Colisoes,Moto,"-3,496,371","-8,090,436"
5/24/2014,Colisoes,Moto,"-34,897,964","-8,125,113"
5/24/2014,Colisoes,Moto,"-34,918,225","-8,072,463"
5/24/2014,Colisoes,Táxi,"-34,931,505","-8,056,614"
5/24/2014,Colisoes,Moto,"-34,909,074","-8,073,581"
5/24/2014,Colisoes,Táxi,"-3,488,554","-8,093,583"
5/24/2014,Colisoes,Moto,"-349,063","-8,025,663"
5/25/2014,Ciclistas,Ciclista,"-3,490,887","-804,049"
5/25/2014,Colisoes,Moto,"-34,955,803","-8,035,901"
5/25/2014,Colisoes,Moto,"-34,957,541","-8,030,186"
5/26/2014,Colisoes,Moto,"-34,900,979","-8,015,822"
5/26/2014,Colisoes,Moto,"-34,916,702","-810,857"
5/26/2014,Colisoes,Moto,"-3,488,878","-8,044,944"
5/27/2014,Atropelamentos,Pedestre,"-34,898,887","-805,667"
5/27/2014,Colisoes,Moto,"-3,490,939","-8,071,478"
5/28/2014,Colisoes,Moto,"-34,914,025","-8,080,709"
5/28/2014,Colisoes,Moto,"-34,916,975","-8,080,793"
5/28/2014,Colisoes,Ciclomotor,"-34,910,447","-8,028,496"
5/29/2014,Colisoes,Moto,"-34,930,596","-808,629"
5/29/2014,Colisoes,Moto,"-34,878,706","-803,989"
5/29/2014,Colisoes,Ônibus,"-34,926,932","-8,047,109"
5/30/2014,Colisoes,Ciclomotor,"-34,893,984","-8,026,308"
5/30/2014,Colisoes,Táxi,"-34,914,465","-8,025,888"
5/30/2014,Colisoes,Moto,"-3,491,697","-8,075,397"
5/30/2014,Colisoes,Moto,"-34,931,309","-8,086,997"
5/31/2014,Ciclistas,Ciclista,"-34,916,715","-8,029,394"
5/31/2014,Colisoes,Moto,"-34,891,999","-8,038,581"
5/31/2014,Colisoes,Moto,"-34,959,483","-8,082,334"
5/31/2014,Colisoes,Moto,"-3,489,309","-8,027,121"
5/31/2014,Colisoes,Moto,"-34,923,627","-8,082,297"
5/31/2014,Colisoes,Moto,"-34,940,059","-805,276"
6/1/2014,Colisoes,Moto,"-34,894,059","-8,004,385"
6/1/2014,Colisoes,Moto,"-34,912,362","-8,047,916"
6/1/2014,Colisoes,Moto,"-34,894,123","-8,037,829"
6/2/2014,Atropelamentos,Pedestre,"-34,888,802","-8,085"
6/2/2014,Atropelamentos,Pedestre,"-34,886,023","-8,095,702"
6/2/2014,Colisoes,Moto,"-34,959,317","-8,045,574"
6/2/2014,Colisoes,Moto,"-34,909,723","-8,062,172"
6/2/2014,Colisoes,Moto,"-34,913,215","-8,021,979"
6/2/2014,Colisoes,Táxi,"-34,885,969","-8,030,823"
6/3/2014,Colisoes,Moto,"-34,910,576","-8,024,497"
6/3/2014,Colisoes,Moto,"-34,895,958","-8,054,396"
6/3/2014,Colisoes,Moto,"-3,489,651","-8,033,585"
6/3/2014,Colisoes,Moto,"-34,935,257","-810,909"
6/3/2014,Colisoes,Moto,"-34,906,075","-8,057,796"
6/3/2014,Colisoes,Moto,"-34,908,972","-8,081,256"
6/3/2014,Colisoes,Moto,"-34,891,226","-8,019,572"
6/4/2014,Atropelamentos,Pedestre,"-34,907,057","-8,077,527"
6/4/2014,Atropelamentos,Pedestre,"-34,910,211","-8,088,819"
6/4/2014,Colisoes,Moto,"-34,890,229","-804,457"
6/4/2014,Colisoes,Moto,"-34,911,531","-8,106,727"
6/4/2014,Colisoes,Moto,"-34,892,047","-8,071,563"
6/4/2014,Colisoes,Moto,"-34,929,518","-8,061,503"
6/4/2014,Colisoes,Moto,"-34,877,633","-8,027,094"
6/4/2014,Colisoes,Moto,"-34,896,108","-8,045,653"
6/4/2014,Colisoes,Caminhão,"-34,893,168","-807,578"
6/5/2014,Colisoes,Moto,"-3,488,517","-8,033,431"
6/5/2014,Colisoes,Moto,"-34,894,204","-802,174"
6/5/2014,Colisoes,Moto,"-34,904,712","-8,008,545"
6/5/2014,Colisoes,Moto,"-3,492,381","-8,140,561"
6/5/2014,Colisoes,Moto,"-34,887,176","-8,099,934"
6/6/2014,Colisoes,Moto,"-34,914,604","-8,075,992"
6/6/2014,Colisoes,Moto,"-34,905,131","-8,141,007"
6/6/2014,Colisoes,Moto,"-34,950,374","-8,034,318"
6/6/2014,Colisoes,Ciclomotor,"-34,891,478","-8,034,972"
6/6/2014,Colisoes,Moto,"-34,923,424","-8,054,518"
6/6/2014,Colisoes,Moto,"-34,872,735","-8,060,034"
6/7/2014,Ciclistas,Ciclista,"-34,932,532","-806,264"
6/7/2014,Ciclistas,Ciclista,"-34,887,428","-8,016,954"
6/7/2014,Colisoes,Moto,"-3,488,628","-8,030,366"
6/7/2014,Colisoes,Táxi,"-34,893,825","-8,051,833"
6/7/2014,Colisoes,Ciclomotor,"-34,925,065","-81,149"
6/7/2014,Colisoes,Moto,"-34,920,017","-8,014,505"
6/7/2014,Colisoes,Moto,"-3,490,335","-8,008,056"
6/7/2014,Colisoes,Moto,"-34,906,906","-803,252"
6/7/2014,Colisoes,Moto,"-34,909,079","-8,102,802"
6/7/2014,Colisoes,Moto,"-34,911,697","-8,062,624"
6/7/2014,Colisoes,Moto,"-3,489,776","-8,056,595"
6/8/2014,Colisoes,Moto,"-34,919,937","-8,080,905"
6/8/2014,Colisoes,Acidente com morte,"-34,940,702","-8,017,905"
6/9/2014,Colisoes,Moto,"-34,917,313","-8,109,093"
6/9/2014,Colisoes,Moto,"-34,935,654","-8,048,787"
6/9/2014,Colisoes,Ciclomotor,"-34,893,898","-8,023,185"
6/9/2014,Colisoes,Caminhão,"-34,882,898","-8,051,281"
6/9/2014,Colisoes,Moto,"-3,490,158","-8,030,743"
6/9/2014,Colisoes,Moto,"-34,931,572","-8,085,977"
6/10/2014,Atropelamentos,Pedestre,"-34,949,613","-8,126,977"
6/10/2014,Colisoes,Moto,"-34,882,901","-8,057,835"
6/10/2014,Colisoes,Moto,"-34,893,815","-8,051,464"
6/10/2014,Colisoes,Moto,"-3,489,025","-8,083,343"
6/10/2014,Colisoes,Moto,"-34,912,115","-8,110,301"
6/10/2014,Colisoes,Moto,"-34,910,423","-8,053,764"
6/10/2014,Colisoes,Moto,"-34,975,601","-803,661"
6/10/2014,Colisoes,Moto,"-34,879,231","-8,035,014"
6/10/2014,Colisoes,Moto,"-34,883,834","-8,092,297"
6/11/2014,Ciclistas,Ciclista,"-3,493,026","-8,016,271"
6/11/2014,Atropelamentos,Pedestre,"-34,894,563","-8,019,631"
6/11/2014,Colisoes,Moto,"-34,872,723","-8,065,319"
6/11/2014,Colisoes,Moto,"-34,909,626","-8,086,354"
6/11/2014,Colisoes,Moto,"-34,953,116","-811,293"
6/11/2014,Colisoes,Moto,"-34,895,153","-806,214"
6/11/2014,Colisoes,Moto,"-34,908,087","-8,065,518"
6/11/2014,Colisoes,Moto,"-34,884,558","-8,032,993"
6/11/2014,Colisoes,Moto,"-34,931,883","-8,087,565"
6/11/2014,Colisoes,Moto,"-34,910,034","-8,099,467"
6/11/2014,Colisoes,Moto,"-34,959,295","-8,032,236"
6/12/2014,Colisoes,Moto,"-34,907,306","-8,032,504"
6/12/2014,Colisoes,Moto,"-3,490,593","-802,506"
6/12/2014,Colisoes,Moto,"-34,899,761","-8,054,648"
6/12/2014,Colisoes,Táxi,"-34,935,818","-8,020,731"
6/13/2014,Atropelamentos,Pedestre,"-34,895,523","-8,115,761"
6/13/2014,Colisoes,Moto,"-34,911,807","-8,034,884"
6/13/2014,Colisoes,Moto,"-34,881,307","-8,032,353"
6/13/2014,Colisoes,Moto,"-34,904,707","-8,053,063"
6/13/2014,Colisoes,Ciclomotor,"-3,490,586","-8,122,972"
6/13/2014,Colisoes,Moto,"-34,890,558","-8,109,385"
6/13/2014,Colisoes,Moto,"-34,909,497","-8,056,861"
6/13/2014,Colisoes,Moto,"-34,907,894","-8,088,033"
6/13/2014,Colisoes,Táxi,"-34,894,544","-8,111,953"
6/14/2014,Atropelamentos,Pedestre,"-34,910,173","-809,867"
6/14/2014,Colisoes,Ciclomotor,"-34,883,732","-8,052,601"
6/14/2014,Colisoes,Moto,"-34,877,646","-8,048,503"
6/14/2014,Colisoes,Ciclomotor,"-34,935,107","-8,045,175"
6/14/2014,Colisoes,Moto,"-34,907,714","-8,062,778"
6/14/2014,Colisoes,Ônibus,"-34,917,517","-8,133,365"
6/15/2014,Atropelamentos,Pedestre,"-34,897,234","-8,003,793"
6/15/2014,Colisoes,Moto,"-34,930,574","-806,359"
6/15/2014,Colisoes,Moto,"-34,890,676","-8,111,435"
6/15/2014,Colisoes,Moto,"-34,943,025","-8,093,012"
6/15/2014,Colisoes,Moto,"-34,920,259","-8,002,011"
6/15/2014,Colisoes,Moto,"-34,909,852","-812,173"
6/15/2014,Colisoes,Ônibus,"-3,490,482","-8,061,174"
6/15/2014,Colisoes,Moto,"-34,902,658","-8,079,513"
6/15/2014,Colisoes,Moto,"-34,909,675","-808,031"
6/16/2014,Atropelamentos,Pedestre,"-34,891,666","-8,022,855"
6/16/2014,Colisoes,Moto,"-34,914,991","-8,134,454"
6/16/2014,Colisoes,Moto,"-34,914,588","-8,014,707"
6/16/2014,Colisoes,Moto,"-34,919,583","-8,046,652"
6/17/2014,Atropelamentos,Pedestre,"-34,884,746","-8,025,554"
6/17/2014,Colisoes,Moto,"-34,912,357","-804,841"
6/17/2014,Colisoes,Moto,"-34,918,746","-8,047,592"
6/17/2014,Colisoes,Moto,"-34,907,003","-8,025,479"
6/18/2014,Atropelamentos,Pedestre,"-34,893,807","-8,041,457"
6/18/2014,Atropelamentos,Carroça,"-34,910,989","-8,105,054"
6/18/2014,Atropelamentos,Pedestre,"-34,921,374","-8,050,391"
6/18/2014,Colisoes,Táxi,"-34,901,381","-8,061,885"
6/18/2014,Colisoes,Moto,"-34,930,054","-8,085,738"
6/18/2014,Colisoes,Moto,"-34,909,197","-8,150,512"
6/18/2014,Colisoes,Moto,"-34,898,216","-8,056,765"
6/18/2014,Colisoes,Moto,"-34,924,893","-8,029,227"
6/19/2014,Colisoes,Ônibus,"-34,893,764","-8,023,764"
6/20/2014,Colisoes,Moto,"-34,913,537","-8,116,839"
6/20/2014,Colisoes,Moto,"-34,911,018","-80,243"
6/20/2014,Colisoes,Moto,"-34,908,822","-805,975"
6/20/2014,Colisoes,Moto,"-34,916,487","-8,062,411"
6/20/2014,Colisoes,Moto,"-34,930,859","-8,057,657"
6/20/2014,Colisoes,Ciclomotor,"-34,912,169","-8,064,435"
6/20/2014,Colisoes,Táxi,"-34,916,385","-8,075,546"
6/21/2014,Ciclistas,Ciclista,"-34,927,189","-8,106,775"
6/21/2014,Atropelamentos,Pedestre,"-34,887,085","-8,059,203"
6/21/2014,Atropelamentos,Pedestre,"-34,901,429","-8,114,911"
6/21/2014,Colisoes,Moto,"-34,894,638","-8,112,972"
6/21/2014,Colisoes,Moto,"-3,489,349","-8,048,899"
6/21/2014,Colisoes,Moto,"-34,945,487","-8,042,774"
6/21/2014,Colisoes,Táxi,"-34,876,549","-8,061,646"
6/21/2014,Colisoes,Ônibus,"-34,907,266","-8,000,661"
6/21/2014,Colisoes,Ciclomotor,"-34,908,902","-8,082,137"
6/21/2014,Colisoes,Ciclomotor,"-3,491,778","-80,266"
6/21/2014,Colisoes,Ciclomotor,"-34,929,281","-8,072,582"
6/21/2014,Colisoes,Táxi,"-34,964,671","-8,091,118"
6/22/2014,Colisoes,Moto,"-3,487,682","-8,064,206"
6/22/2014,Colisoes,Ciclomotor,"-34,889,389","-8,066,273"
6/22/2014,Colisoes,Moto,"-34,882,249","-8,044,039"
6/22/2014,Colisoes,Moto,"-34,897,715","-8,056,677"
6/22/2014,Colisoes,Moto,"-34,908,537","-8,034,499"
6/22/2014,Colisoes,Moto,"-34,896,513","-8,053,315"
6/22/2014,Colisoes,Moto,"-34,895,915","-8,007,716"
6/23/2014,Colisoes,Ciclomotor,"-34,896,441","-8,073,188"
6/23/2014,Colisoes,Moto,"-34,876,992","-8,047,587"
6/24/2014,Atropelamentos,Pedestre,"-3,490,453","-802,681"
6/24/2014,Colisoes,Táxi,"-34,907,228","-8,058,945"
6/24/2014,Colisoes,Moto,"-34,972,497","-8,037,431"
6/24/2014,Colisoes,Moto,"-34,936,953","-8,137,056"
6/24/2014,Colisoes,Moto,"-34,937,044","-8,041,728"
6/24/2014,Colisoes,Táxi,"-3,489,975","-8,004,083"
6/24/2014,Colisoes,Moto,"-3,487,538","-8,069,783"
6/24/2014,Colisoes,Ciclomotor,"-34,898,645","-8,045,101"
6/24/2014,Colisoes,Ônibus,"-34,879,054","-8,057,089"
6/25/2014,Colisoes,Moto,"-34,906,284","-8,110,402"
6/25/2014,Colisoes,Moto,"-3,490,705","-813,212"
6/25/2014,Colisoes,Moto,"-34,885,771","-809,495"
6/25/2014,Colisoes,Táxi,"-34,884,682","-8,042,238"
6/25/2014,Colisoes,Moto,"-34,882,748","-8,020,934"
6/25/2014,Colisoes,Moto,"-34,921,541","-8,107,439"
6/25/2014,Colisoes,Táxi,"-34,893,871","-8,044,681"
6/27/2014,Atropelamentos,Pedestre,"-34,881,773","-8,066,982"
6/27/2014,Colisoes,Ônibus,"-34,917,812","-814,252"
6/27/2014,Colisoes,Moto,"-34,893,721","-8,024,066"
6/27/2014,Colisoes,Moto,"-34,918,767","-804,713"
6/27/2014,Colisoes,Moto,"-34,880,573","-8,054,518"
6/28/2014,Colisoes,Táxi,"-34,936,175","-8,121,687"
6/28/2014,Colisoes,Ciclomotor,"-34,892,487","-8,030,125"
6/28/2014,Colisoes,Moto,"-34,924,282","-8,055,374"
6/28/2014,Colisoes,Moto,"-34,909,489","-804,117"
6/28/2014,Colisoes,Moto,"-34,897,315","-8,003,519"
6/28/2014,Colisoes,Táxi,"-34,912,818","-8,113,971"
6/28/2014,Colisoes,Ciclomotor,"-34,921,916","-8,113,105"
6/28/2014,Colisoes,Moto,"-34,884,687","-8,032,794"
6/29/2014,Colisoes,Táxi,"-34,913,853","-8,119,595"
6/29/2014,Colisoes,Táxi,"-34,926,744","-8,019,997"
6/29/2014,Colisoes,Moto,"-34,926,417","-806,265"
6/29/2014,Colisoes,Moto,"-3,491,079","-8,058"
6/29/2014,Colisoes,Moto,"-34,893,115","-8,027,025"
6/30/2014,Atropelamentos,Pedestre,"-34,928,152","-8,099,988"
6/30/2014,Atropelamentos,Pedestre,"-34,959,539","-8,048,256"
6/30/2014,Atropelamentos,Pedestre,"-34,891,277","-8,046,347"
6/30/2014,Atropelamentos,Pedestre,"-34,901,558","-8,079,099"
6/30/2014,Colisoes,Moto,"-34,889,966","-8,066,963"
6/30/2014,Colisoes,Moto,"-3,488,874","-8,052,317"
6/30/2014,Colisoes,Moto,"-34,920,626","-8,009,732"
6/30/2014,Colisoes,Moto,"-34,911,002","-8,104,929"
6/30/2014,Colisoes,Moto,"-34,909,106","-8,087,772"
7/1/2014,Atropelamentos,Pedestre,"-34,895,754","-8,020,598"
7/1/2014,Colisoes,Táxi,"-34,882,167","-8,090,067"
7/1/2014,Colisoes,Moto,"-34,897,473","-8,043,287"
7/2/2014,Ciclistas,Ciclista,"-34,905,254","-8,060,619"
7/2/2014,Atropelamentos,Pedestre,"-34,912,663","-8,066,862"
7/2/2014,Atropelamentos,Pedestre,"-34,877,716","-8,047,034"
7/2/2014,Colisoes,Ciclomotor,"-34,942,537","-8,092,844"
7/2/2014,Colisoes,Moto,"-34,919,143","-8,051,606"
7/2/2014,Colisoes,Moto,"-34,887,847","-8,103,445"
7/3/2014,Colisoes,Moto,"-34,910,391","-8,062,241"
7/3/2014,Colisoes,Moto,"-34,943,814","-8,123,026"
7/3/2014,Colisoes,Moto,"-34,897,929","-8,125,123"
7/3/2014,Colisoes,Moto,"-3,489,412","-8,019,296"
7/4/2014,Ciclistas,Ciclista,"-34,922,544","-8,140,062"
7/4/2014,Colisoes,Moto,"-3,488,234","-8,068,843"
7/4/2014,Colisoes,Moto,"-34,883,735","-8,052,625"
7/4/2014,Colisoes,Moto,"-34,895,158","-8,117,014"
7/4/2014,Colisoes,Moto,"-34,906,527","-8,049,324"
7/4/2014,Colisoes,Táxi,"-34,883,684","-8,052,542"
7/5/2014,Atropelamentos,Acidente com morte,"-34,900,716","-8,126,191"
7/5/2014,Colisoes,Moto,"-34,896,591","-8,053,252"
7/5/2014,Colisoes,Moto,"-34,947,156","-8,092,425"
7/5/2014,Colisoes,Moto,"-34,888,823","-8,020,547"
7/5/2014,Colisoes,Moto,"-34,885,862","-8,099,074"
7/5/2014,Colisoes,Moto,"-34,927,334","-8,071,573"
7/5/2014,Colisoes,Moto,"-34,924,856","-8,020,396"
7/5/2014,Colisoes,Ciclomotor,"-34,878,438","-8,063,768"
7/5/2014,Colisoes,Táxi,"-34,915,667","-8,037,734"
7/6/2014,Ciclistas,Ciclista,"-34,890,711","-8,038,599"
7/6/2014,Colisoes,Táxi,"-34,949,902","-803,435"
7/6/2014,Colisoes,Ciclomotor,"-34,958,013","-8,03"
7/6/2014,Colisoes,Moto,"-34,890,918","-8,006,911"
7/7/2014,Colisoes,Moto,"-34,928,187","-8,100,513"
7/7/2014,Colisoes,Moto,"-34,908,934","-8,062,045"
7/7/2014,Colisoes,Moto,"-34,902,062","-800,242"
7/7/2014,Colisoes,Moto,"-3,491,137","-8,106,876"
7/7/2014,Colisoes,Moto,"-34,920,189","-8,002,021"
7/7/2014,Colisoes,Táxi,"-34,911,772","-8,108,926"
7/8/2014,Ciclistas,Ciclista,"-34,907,282","-8,085,313"
7/8/2014,Atropelamentos,Pedestre,"-34,911,493","-8,107,609"
7/8/2014,Colisoes,Moto,"-34,874,082","-8,049,722"
7/8/2014,Colisoes,Moto,"-34,906,109","-8,131,983"
7/8/2014,Colisoes,Táxi,"-34,941,067","-8,038,897"
7/8/2014,Colisoes,Moto,"-34,897,028","-8,056,417"
7/8/2014,Colisoes,Moto,"-34,889,858","-8,027,652"
7/8/2014,Colisoes,Moto,"-34,912,676","-8,035,521"
7/9/2014,Atropelamentos,Pedestre,"-34,887,729","-8,058,766"
7/9/2014,Colisoes,Moto,"-34,918,098","-8,037,942"
7/9/2014,Colisoes,Moto,"-34,927,544","-8,066,346"
7/9/2014,Colisoes,Ciclomotor,"-34,929,911","-8,088,465"
7/9/2014,Colisoes,Moto,"-34,911,205","-8,105,086"
7/9/2014,Colisoes,Moto,"-34,907,047","-8,046,011"
7/9/2014,Colisoes,Moto,"-34,917,666","-8,140,369"
7/10/2014,Ciclistas,Ciclista,"-34,930,022","-8,087,905"
7/10/2014,Colisoes,Moto,"-3,490,954","-8,046,333"
7/10/2014,Colisoes,Moto,"-34,895,335","-8,056,015"
7/10/2014,Colisoes,Moto,"-34,884,167","-8,040,097"
7/10/2014,Colisoes,Moto,"-34,881,334","-8,032,162"
7/10/2014,Colisoes,Moto,"-34,962,895","-8,081,813"
7/10/2014,Colisoes,Táxi,"-34,909,744","-8,040,243"
7/10/2014,Colisoes,Moto,"-3,489,216","-811,532"
7/10/2014,Colisoes,Moto,"-34,887,903","-8,028,608"
7/11/2014,Colisoes,Moto,"-34,915,388","-8,022,175"
7/11/2014,Colisoes,Moto,"-34,922,866","-800,081"
7/11/2014,Colisoes,Ciclomotor,"-34,910,672","-809,098"
7/11/2014,Colisoes,Moto,"-34,892,557","-8,042,318"
7/11/2014,Colisoes,Moto,"-34,928,777","-8,096,132"
7/11/2014,Colisoes,Moto,"-34,897,782","-8,054,757"
7/11/2014,Colisoes,Moto,"-34,875,149","-803,822"
7/11/2014,Colisoes,Moto,"-34,928,225","-8,100,264"
7/12/2014,Atropelamentos,Pedestre,"-34,880,503","-8,032,241"
7/12/2014,Atropelamentos,Pedestre,"-34,886,144","-8,044,825"
7/12/2014,Colisoes,Moto,"-34,925,462","-8,113,854"
7/12/2014,Colisoes,Moto,"-34,893,503","-8,005,007"
7/12/2014,Colisoes,Moto,"-34,894,606","-8,058,003"
7/12/2014,Colisoes,Ciclomotor,"-34,926,975","-806,452"
7/13/2014,Atropelamentos,Acidente com animal,"-3,491,652","-8,062,416"
7/13/2014,Colisoes,Moto,"-34,889,601","-8,105,463"
7/13/2014,Colisoes,Táxi,"-34,886,511","-8,021,432"
7/13/2014,Colisoes,Moto,"-34,897,224","-8,003,796"
7/13/2014,Colisoes,Moto,"-34,935,397","-8,002,824"
7/13/2014,Colisoes,Táxi,"-34,923,311","-8,049,122"
7/13/2014,Colisoes,Moto,"-34,890,416","-8,112,611"
7/14/2014,Atropelamentos,Pedestre,"-3,488,403","-8,060,786"
7/14/2014,Atropelamentos,Pedestre,"-34,900,032","-8,057,033"
7/14/2014,Colisoes,Moto,"-34,916,359","-8,080,767"
7/14/2014,Colisoes,Moto,"-34,892,551","-8,029,771"
7/14/2014,Colisoes,Moto,"-34,893,898","-8,023,179"
7/14/2014,Colisoes,Moto,"-3,490,151","-8,031,306"
7/14/2014,Colisoes,Moto,"-34,897,379","-8,069,666"
7/14/2014,Colisoes,Moto,"-34,901,193","-8,121,358"
7/14/2014,Colisoes,Moto,"-34,878,982","-8,050,373"
7/15/2014,Atropelamentos,Pedestre,"-3,488,164","-8,062,022"
7/15/2014,Colisoes,Moto,"-34,918,893","-8,148,906"
7/15/2014,Colisoes,Moto,"-34,929,839","-8,045,536"
7/15/2014,Colisoes,Moto,"-34,889,995","-8,045,425"
7/15/2014,Colisoes,Moto,"-34,897,524","-8,123,928"
7/15/2014,Colisoes,Ciclomotor,"-34,931,492","-8,107,816"
7/16/2014,Atropelamentos,Pedestre,"-34,908,926","-8,040,424"
7/16/2014,Colisoes,Moto,"-3,494,211","-8,016,072"
7/16/2014,Colisoes,Moto,"-34,946,405","-809,268"
7/17/2014,Atropelamentos,Pedestre,"-34,910,624","-813,277"
7/17/2014,Atropelamentos,Pedestre,"-34,889,483","-8,013,049"
7/17/2014,Atropelamentos,Pedestre,"-34,907,121","-8,057,939"
