data,tipo,detalhes,longitude,latitude
7/17/2014,Atropelamentos,Pedestre,"-34,892,659","-8,112,925"
7/17/2014,Colisoes,Moto,"-34,906,391","-8,059,644"
7/17/2014,Colisoes,Moto,"-34,907,947","-8,089,039"
7/17/2014,Colisoes,Moto,"-34,893,343","-8,072,399"
7/17/2014,Colisoes,Moto,"-34,906,751","-8,053,329"
7/17/2014,Colisoes,Táxi,"-34,940,772","-8,018,151"
7/17/2014,Colisoes,Ônibus,"-34,926,685","-80,473"
7/17/2014,Colisoes,Moto,"-34,922,013","-8,033,856"
7/18/2014,Atropelamentos,Pedestre,"-34,897,739","-8,062,432"
7/18/2014,Atropelamentos,Pedestre,"-34,909,409","-8,085,385"
7/18/2014,Colisoes,Moto,"-34,936,057","-8,091,708"
7/18/2014,Colisoes,Moto,"-34,902,929","-8,061,482"
7/18/2014,Colisoes,Moto,"-3,490,629","-8,143,248"
7/18/2014,Colisoes,Moto,"-34,914,816","-8,054,011"
7/19/2014,Atropelamentos,Pedestre,"-34,935,247","-8,036,719"
7/19/2014,Atropelamentos,Pedestre,"-34,924,217","-8,060,812"
7/19/2014,Colisoes,Moto,"-34,894,794","-8,117,216"
7/19/2014,Colisoes,Ônibus,"-3,495,738","-8,013,591"
7/20/2014,Colisoes,Moto,"-34,929,324","-7,983,503"
7/20/2014,Colisoes,Moto,"-34,963,732","-8,081,718"
7/20/2014,Colisoes,Ciclomotor,"-34,935,306","-8,036,677"
7/20/2014,Colisoes,Moto,"-34,949,368","-8,084,028"
7/20/2014,Colisoes,Moto,"-34,882,297","-8,041,144"
7/20/2014,Colisoes,Táxi,"-34,927,629","-8,065,247"
7/20/2014,Colisoes,Moto,"-34,950,085","-8,084,426"
7/21/2014,Atropelamentos,Pedestre,"-34,954,551","-8,049,321"
7/21/2014,Colisoes,Moto,"-34,917,415","-8,109,196"
7/21/2014,Colisoes,Moto,"-34,932,511","-8,062,616"
7/21/2014,Colisoes,Moto,"-34,893,235","-8,037,991"
7/21/2014,Colisoes,Moto,"-34,929,196","-8,140,688"
7/21/2014,Colisoes,Moto,"-34,935,075","-806,384"
7/21/2014,Colisoes,Moto,"-3,491,715","-8,108,955"
7/21/2014,Colisoes,Moto,"-34,894,358","-8,037,039"
7/21/2014,Colisoes,Moto,"-34,943,696","-8,015,865"
7/21/2014,Colisoes,Moto,"-349,169","-8,108,737"
7/21/2014,Colisoes,Moto,"-34,933,938","-8,021,166"
7/21/2014,Colisoes,Moto,"-34,935,145","-8,010,632"
7/22/2014,Atropelamentos,Pedestre,"-34,898,339","-8,056,648"
7/22/2014,Atropelamentos,Pedestre,"-34,937,722","-8,064,783"
7/22/2014,Atropelamentos,Pedestre,"-34,881,554","-8,062,002"
7/22/2014,Colisoes,Moto,"-34,912,915","-8,140,101"
7/22/2014,Colisoes,Táxi,"-34,893,418","-8,074,611"
7/22/2014,Colisoes,Táxi,"-34,928,643","-809,601"
7/22/2014,Colisoes,Moto,"-34,911,128","-8,056,032"
7/23/2014,Colisoes,Táxi,"-34,893,544","-8,112,447"
7/23/2014,Colisoes,Moto,"-34,928,209","-8,067,229"
7/23/2014,Colisoes,Táxi,"-34,945,182","-8,041,531"
7/23/2014,Colisoes,Moto,"-34,934,984","-8,035,078"
7/23/2014,Colisoes,Moto,"-34,927,168","-8,040,687"
7/24/2014,Colisoes,Moto,"-34,953,432","-8,057,307"
7/24/2014,Colisoes,Moto,"-34,895,512","-8,051,539"
7/24/2014,Colisoes,Moto,"-34,885,787","-8,088,208"
7/24/2014,Colisoes,Moto,"-3,489,389","-8,023,153"
7/24/2014,Colisoes,Moto,"-34,903,167","-8,056,839"
7/24/2014,Colisoes,Moto,"-34,960,073","-8,082,153"
7/24/2014,Colisoes,Moto,"-34,873,824","-8,049,972"
7/24/2014,Colisoes,Moto,"-34,936,191","-8,091,586"
7/25/2014,Atropelamentos,Pedestre,"-34,890,615","-8,072,147"
7/25/2014,Colisoes,Moto,"-34,891,092","-8,046,588"
7/25/2014,Colisoes,Moto,"-34,928,404","-8,027,724"
7/25/2014,Colisoes,Ciclomotor,"-34,909,637","-8,086,381"
7/25/2014,Colisoes,Moto,"-34,908,521","-8,034,531"
7/25/2014,Colisoes,Moto,"-34,882,482","-8,049,109"
7/25/2014,Colisoes,Moto,"-34,890,625","-807,255"
7/26/2014,Atropelamentos,Pedestre,"-34,917,308","-8,021,429"
7/26/2014,Colisoes,Moto,"-34,957,058","-8,027,317"
7/26/2014,Colisoes,Moto,"-34,894,887","-8,116,547"
7/26/2014,Colisoes,Táxi,"-34,909,192","-8,077,023"
7/26/2014,Colisoes,Moto,"-34,880,414","-8,068,177"
7/26/2014,Colisoes,Ciclomotor,"-34,911,472","-807,672"
7/26/2014,Colisoes,Moto,"-34,918,697","-8,080,857"
7/27/2014,Colisoes,Moto,"-34,934,099","-8,079,343"
7/27/2014,Colisoes,Moto,"-34,895,453","-8,051,695"
7/27/2014,Colisoes,Moto,"-34,914,969","-8,125,394"
7/27/2014,Colisoes,Moto,"-34,914,186","-8,120,354"
7/27/2014,Colisoes,Táxi,"-34,900,394","-8,128,341"
7/28/2014,Atropelamentos,Pedestre,"-34,929,083","-8,070,915"
7/28/2014,Atropelamentos,Pedestre,"-34,892,342","-803,784"
7/28/2014,Atropelamentos,Pedestre,"-34,893,959","-8,019,155"
7/28/2014,Atropelamentos,Pedestre,"-34,895,545","-811,575"
7/28/2014,Atropelamentos,Pedestre,"-34,908,682","-8,091,394"
7/28/2014,Colisoes,Moto,"-34,929,786","-8,098,628"
7/28/2014,Colisoes,Moto,"-34,931,524","-8,014,462"
7/28/2014,Colisoes,Moto,"-34,884,773","-8,042,477"
7/28/2014,Colisoes,Moto,"-34,908,891","-8,082,148"
7/28/2014,Colisoes,Moto,"-3,495,443","-8,119,605"
7/29/2014,Colisoes,Moto,"-34,955,041","-803,154"
7/29/2014,Colisoes,Moto,"-34,894,246","-8,025,354"
7/29/2014,Colisoes,Moto,"-34,890,808","-803,393"
7/30/2014,Colisoes,Ciclomotor,"-34,929,694","-8,073,634"
7/30/2014,Colisoes,Moto,"-34,873,862","-8,049,897"
7/30/2014,Colisoes,Moto,"-34,873,985","-8,049,924"
7/30/2014,Colisoes,Moto,"-3,491,322","-8,106,023"
7/30/2014,Colisoes,Ciclomotor,"-34,924,373","-8,020,468"
7/30/2014,Colisoes,Moto,"-34,910,753","-8,018,967"
7/30/2014,Colisoes,Moto,"-34,919,084","-8,051,637"
7/30/2014,Colisoes,Moto,"-34,904,753","-8,141,163"
7/31/2014,Atropelamentos,Pedestre,"-34,898,077","-8,059,219"
7/31/2014,Colisoes,Ciclomotor,"-34,914,599","-8,047,932"
7/31/2014,Colisoes,Moto,"-3,491,778","-8,026,584"
7/31/2014,Colisoes,Ciclomotor,"-34,944,667","-8,037,484"
7/31/2014,Colisoes,Moto,"-34,948,824","-8,035,184"
7/31/2014,Colisoes,Moto,"-34,892,664","-8,056,651"
7/31/2014,Colisoes,Moto,"-34,914,181","-8,080,703"
7/31/2014,Colisoes,Moto,"-34,940,662","-8,115,938"
8/1/2014,,Moto,"-34,897,084","-803,733"
8/1/2014,Motos e Ciclomotores,Moto,"-34,931,765","-8,059,325"
8/1/2014,Motos e Ciclomotores,Moto,"-34,917,855","-8,044,862"
8/1/2014,Motos e Ciclomotores,Moto,"-34,911,064","-8,056,064"
8/1/2014,Outros,Pedestre,"-34,907,733","-8,088,064"
8/2/2014,Motos e Ciclomotores,Acidente com morte,"-34,927,522","-8,084,458"
8/2/2014,Motos e Ciclomotores,Ciclomotor,"-34,919,255","-8,048,394"
8/2/2014,Motos e Ciclomotores,Ciclomotor,"-349,131","-8,027,747"
8/2/2014,Motos e Ciclomotores,Moto,"-3,489,349","-8,025,195"
8/2/2014,Outros,Táxi,"-34,904,959","-8,051,857"
8/3/2014,Motos e Ciclomotores,Ciclomotor,"-34,930,456","-8,045,313"
8/3/2014,Motos e Ciclomotores,Moto,"-34,888,512","-8,083,481"
8/3/2014,Motos e Ciclomotores,Moto,"-34,917,877","-8,000,449"
8/3/2014,Motos e Ciclomotores,Moto,"-34,918,295","-8,073,841"
8/3/2014,Motos e Ciclomotores,Moto,"-34,933,959","-7,990,446"
8/3/2014,Motos e Ciclomotores,Moto,"-34,913,341","-804,675"
8/3/2014,Outros,Ônibus,"-3,491,892","-805,173"
8/3/2014,Outros,Táxi,"-34,890,824","-8,046,269"
8/4/2014,Motos e Ciclomotores,Ciclomotor,"-34,954,355","-8,031,928"
8/4/2014,Motos e Ciclomotores,Moto,"-34,914,167","-8,006,035"
8/4/2014,Motos e Ciclomotores,Moto,"-34,906,751","-805,331"
8/4/2014,Motos e Ciclomotores,Moto,"-34,942,899","-8,092,958"
8/4/2014,Motos e Ciclomotores,Moto,"-34,895,877","-8,034,645"
8/4/2014,Motos e Ciclomotores,Moto,"-34,905,007","-8,051,023"
8/4/2014,Outros,Pedestre,"-34,930,424","-8,100,258"
8/5/2014,Motos e Ciclomotores,Ciclomotor,"-34,894,305","-8,079,949"
8/5/2014,Motos e Ciclomotores,Moto,"-34,929,056","-8,140,678"
8/5/2014,Motos e Ciclomotores,Moto,"-34,940,686","-8,115,994"
8/5/2014,Motos e Ciclomotores,Moto,"-34,915,514","-8,022,019"
8/5/2014,Motos e Ciclomotores,Moto,"-34,960,349","-8,033,564"
8/5/2014,Outros,Pedestre,"-34,918,561","-8,026,844"
8/6/2014,Motos e Ciclomotores,Moto,"-34,919,604","-8,046,641"
8/6/2014,Motos e Ciclomotores,Moto,"-34,941,233","-8,118,219"
8/6/2014,Motos e Ciclomotores,Moto,"-34,952,145","-8,108,814"
8/6/2014,Motos e Ciclomotores,Moto,"-34,928,766","-8,084,883"
8/6/2014,Motos e Ciclomotores,Moto,"-34,895,443","-8,004,587"
8/6/2014,Motos e Ciclomotores,Moto,"-34,889,805","-8,029,678"
8/7/2014,Motos e Ciclomotores,Ciclomotor,"-34,905,654","-8,058,093"
8/7/2014,Motos e Ciclomotores,Ciclomotor,"-34,929,576","-809,055"
8/7/2014,Motos e Ciclomotores,Moto,"-34,929,882","-8,088,622"
8/7/2014,Motos e Ciclomotores,Moto,"-34,907,995","-8,064,886"
8/7/2014,Motos e Ciclomotores,Moto,"-34,898,087","-8,056,712"
8/7/2014,Motos e Ciclomotores,Moto,"-34,880,476","-8,054,545"
8/7/2014,Motos e Ciclomotores,Moto,"-34,893,962","-8,075,827"
8/7/2014,Motos e Ciclomotores,Moto,"-34,929,153","-8,061,338"
8/7/2014,Motos e Ciclomotores,Moto,"-34,912,957","-8,024,948"
8/7/2014,Outros,Pedestre,"-3,491,984","-8,026,042"
8/7/2014,Outros,Pedestre,"-34,892,948","-8,076,208"
8/7/2014,Outros,Ônibus,"-34,900,362","-8,124,661"
8/8/2014,Motos e Ciclomotores,Moto,"-34,891,591","-8,034,488"
8/8/2014,Motos e Ciclomotores,Moto,"-34,903,505","-8,045,478"
8/8/2014,Motos e Ciclomotores,Moto,"-34,897,181","-8,032,383"
8/8/2014,Motos e Ciclomotores,Moto,"-34,929,496","-8,061,476"
8/8/2014,Motos e Ciclomotores,Moto,"-34,894,033","-8,019,227"
8/8/2014,Motos e Ciclomotores,Moto,"-34,910,973","-8,062,488"
8/8/2014,Motos e Ciclomotores,Moto,"-3,493,047","-8,016,122"
8/8/2014,Motos e Ciclomotores,Moto,"-34,870,203","-8,054,741"
8/8/2014,Motos e Ciclomotores,Moto,"-34,923,225","-8,054,178"
8/8/2014,Outros,Ciclista,"-34,929,051","-8,073,159"
8/8/2014,Outros,Ônibus,"-34,898,653","-8,118,559"
8/9/2014,Motos e Ciclomotores,Moto,"-34,903,795","-802,732"
8/9/2014,Motos e Ciclomotores,Moto,"-34,934,541","-8,052,792"
8/9/2014,Motos e Ciclomotores,Moto,"-34,879,079","-8,045,924"
8/9/2014,Motos e Ciclomotores,Moto,"-349,116","-8,109,568"
8/9/2014,Motos e Ciclomotores,Moto,"-34,883,577","-8,034,223"
8/9/2014,Motos e Ciclomotores,Moto,"-34,883,389","-8,097,024"
8/9/2014,Outros,Pedestre,"-34,923,552","-8,061,099"
8/9/2014,Outros,Pedestre,"-34,911,649","-8,055,761"
8/9/2014,Outros,Ônibus,"-34,957,911","-8,040,448"
8/10/2014,Motos e Ciclomotores,Ciclomotor,"-34,929,699","-8,085,409"
8/10/2014,Motos e Ciclomotores,Ciclomotor,"-34,910,527","-8,033,192"
8/10/2014,Motos e Ciclomotores,Ciclomotor,"-34,897,047","-8,066,331"
8/10/2014,Motos e Ciclomotores,Ciclomotor,"-34,955,041","-8,031,545"
8/10/2014,Motos e Ciclomotores,Moto,"-34,887,514","-8,024,244"
8/10/2014,Motos e Ciclomotores,Moto,"-34,949,645","-8,126,918"
8/10/2014,Motos e Ciclomotores,Moto,"-34,904,246","-8,011,573"
8/10/2014,Outros,Táxi,"-34,876,978","-804,755"
8/11/2014,Motos e Ciclomotores,Moto,"-34,887,868","-8,033,734"
8/11/2014,Motos e Ciclomotores,Moto,"-34,913,864","-8,027,485"
8/11/2014,Motos e Ciclomotores,Moto,"-34,928,042","-8,084,931"
8/11/2014,Motos e Ciclomotores,Moto,"-3,494,162","-811,798"
8/11/2014,Motos e Ciclomotores,Moto,"-34,925,741","-8,107,582"
8/11/2014,Motos e Ciclomotores,Moto,"-34,944,709","-8,081,378"
8/11/2014,Motos e Ciclomotores,Moto,"-34,896,204","-8,053,419"
8/11/2014,Outros,Pedestre,"-34,900,453","-8,029,636"
8/12/2014,Motos e Ciclomotores,Ciclomotor,"-34,892,723","-8,028,988"
8/12/2014,Motos e Ciclomotores,Moto,"-34,878,639","-8,061,171"
8/12/2014,Motos e Ciclomotores,Moto,"-34,919,137","-8,022,645"
8/12/2014,Motos e Ciclomotores,Moto,"-34,925,837","-810,922"
8/12/2014,Motos e Ciclomotores,Moto,"-34,915,345","-8,080,762"
8/12/2014,Outros,Ciclista,"-34,908,435","-8,093,179"
8/12/2014,Outros,Ciclista,"-34,912,209","-8,059,423"
8/12/2014,Outros,Pedestre,"-3,489,717","-8,063,022"
8/12/2014,Outros,Pedestre,"-34,904,391","-8,079,495"
8/13/2014,Motos e Ciclomotores,Moto,"-34,914,633","-8,106,758"
8/13/2014,Motos e Ciclomotores,Moto,"-3,488,812","-8,104,072"
8/13/2014,Outros,Táxi,"-3,490,953","-8,070,617"
8/14/2014,Motos e Ciclomotores,Moto,"-3,490,001","-8,055,282"
8/14/2014,Motos e Ciclomotores,Moto,"-34,945,246","-8,093,179"
8/14/2014,Motos e Ciclomotores,Moto,"-34,917,512","-8,140,545"
8/14/2014,Motos e Ciclomotores,Moto,"-34,949,382","-8,127,221"
8/14/2014,Motos e Ciclomotores,Moto,"-34,897,696","-8,050,266"
8/14/2014,Motos e Ciclomotores,Moto,"-34,869,653","-8,057,708"
8/14/2014,Outros,Ciclista,"-34,904,914","-8,052,322"
8/14/2014,Outros,Caminhão,"-34,946,217","-8,119,069"
8/15/2014,Motos e Ciclomotores,Ciclomotor,"-3,490,788","-808,803"
8/15/2014,Motos e Ciclomotores,Moto,"-34,908,763","-8,024,582"
8/15/2014,Motos e Ciclomotores,Moto,"-34,925,717","-806,051"
8/15/2014,Outros,Ciclista,"-34,892,323","-8,052,561"
8/15/2014,Outros,Pedestre,"-3,491,719","-8,021,471"
8/16/2014,Motos e Ciclomotores,Moto,"-34,884,167","-8,095,824"
8/16/2014,Motos e Ciclomotores,Moto,"-34,890,325","-8,007,488"
8/16/2014,Motos e Ciclomotores,Moto,"-34,888,848","-803,592"
8/16/2014,Outros,Pedestre,"-34,922,699","-8,033,442"
8/16/2014,Outros,Pedestre,"-34,954,194","-8,084,702"
8/16/2014,Outros,Ônibus,"-34,903,682","-8,136,432"
8/16/2014,Outros,Ônibus,"-34,932,052","-804,444"
8/16/2014,Outros,Táxi,"-34,886,865","-8,006,744"
8/17/2014,Motos e Ciclomotores,Moto,"-34,960,602","-8,091,793"
8/17/2014,Motos e Ciclomotores,Moto,"-34,940,303","-8,115,421"
8/17/2014,Motos e Ciclomotores,Moto,"-34,953,907","-804,692"
8/17/2014,Motos e Ciclomotores,Moto,"-34,921,712","-8,020,754"
8/18/2014,Motos e Ciclomotores,Moto,"-34,906,574","-804,739"
8/18/2014,Motos e Ciclomotores,Moto,"-34,895,491","-8,119,539"
8/18/2014,Motos e Ciclomotores,Moto,"-34,897,556","-8,063,797"
8/18/2014,Motos e Ciclomotores,Moto,"-34,922,184","-8,052,303"
8/18/2014,Motos e Ciclomotores,Moto,"-34,932,379","-806,256"
8/18/2014,Motos e Ciclomotores,Moto,"-34,880,634","-8,052,659"
8/18/2014,Motos e Ciclomotores,Moto,"-34,880,041","-8,051,852"
8/18/2014,Motos e Ciclomotores,Moto,"-34,950,133","-8,111,756"
8/18/2014,Motos e Ciclomotores,Moto,"-34,877,056","-8,062,857"
8/18/2014,Motos e Ciclomotores,Moto,"-34,957,941","-802,984"
8/18/2014,Motos e Ciclomotores,Moto,"-34,923,163","-8,054,104"
8/18/2014,Outros,Pedestre,"-34,885,996","-8,095,569"
8/18/2014,Outros,Caminhão,"-34,919,684","-8,021,084"
8/19/2014,Motos e Ciclomotores,Ciclomotor,"-34,922,265","-8,108,341"
8/19/2014,Motos e Ciclomotores,Ciclomotor,"-34,920,044","-8,109,892"
8/19/2014,Motos e Ciclomotores,Moto,"-34,907,405","-8,139,621"
8/19/2014,Motos e Ciclomotores,Moto,"-34,949,607","-8,015,126"
8/19/2014,Motos e Ciclomotores,Moto,"-34,912,416","-8,080,416"
8/19/2014,Motos e Ciclomotores,Moto,"-34,918,714","-8,046,923"
8/20/2014,Motos e Ciclomotores,Moto,"-34,890,904","-8,006,903"
8/20/2014,Motos e Ciclomotores,Moto,"-34,893,058","-8,111,613"
8/20/2014,Motos e Ciclomotores,Moto,"-34,887,219","-8,040,042"
8/20/2014,Motos e Ciclomotores,Moto,"-34,926,428","-8,062,671"
8/20/2014,Motos e Ciclomotores,Moto,"-34,886,294","-8,059,336"
8/20/2014,Outros,Ciclista,"-34,954,673","-8,031,755"
8/20/2014,Outros,Táxi,"-34,923,177","-8,047,948"
8/21/2014,Motos e Ciclomotores,Moto,"-34,919,304","-8,051,528"
8/21/2014,Motos e Ciclomotores,Moto,"-3,492,043","-8,074,914"
8/22/2014,Motos e Ciclomotores,Moto,"-34,900,906","-8,029,317"
8/22/2014,Motos e Ciclomotores,Moto,"-34,910,946","-8,092,127"
8/22/2014,Motos e Ciclomotores,Moto,"-34,929,652","-8,073,549"
8/22/2014,Motos e Ciclomotores,Moto,"-34,943,572","-8,015,833"
8/22/2014,Motos e Ciclomotores,Moto,"-34,951,082","-8,090,906"
8/22/2014,Motos e Ciclomotores,Moto,"-34,896,344","-8,051,966"
8/22/2014,Motos e Ciclomotores,Moto,"-34,925,634","-8,140,529"
8/22/2014,Outros,Pedestre,"-34,902,829","-8,061,492"
8/22/2014,Outros,Ônibus,"-34,872,926","-8,066,031"
8/22/2014,Outros,Táxi,"-34,881,581","-8,053,945"
8/23/2014,Motos e Ciclomotores,Moto,"-34,913,735","-8,016,492"
8/23/2014,Motos e Ciclomotores,Moto,"-34,939,519","-8,020,412"
8/23/2014,Motos e Ciclomotores,Moto,"-34,883,373","-8,058,778"
8/23/2014,Motos e Ciclomotores,Moto,"-34,906,708","-8,080,273"
8/23/2014,Motos e Ciclomotores,Moto,"-34,937,022","-8,110,535"
8/23/2014,Outros,Ciclista,"-34,930,022","-8,088,144"
8/23/2014,Outros,Pedestre,"-34,911,611","-8,024,119"
8/23/2014,Outros,Acidente com morte,"-34,890,808","-8,082,743"
8/24/2014,Motos e Ciclomotores,Ciclomotor,"-34,883,118","-8,095,901"
8/24/2014,Motos e Ciclomotores,Ciclomotor,"-34,917,549","-8,069,119"
8/24/2014,Motos e Ciclomotores,Ciclomotor,"-34,910,699","-809,098"
8/24/2014,Motos e Ciclomotores,Moto,"-34,907,379","-8,086,652"
8/25/2014,Motos e Ciclomotores,Acidente com morte,"-34,928,546","-8,097,916"
8/25/2014,Motos e Ciclomotores,Ciclomotor,"-34,907,596","-8,143,837"
8/25/2014,Motos e Ciclomotores,Ciclomotor,"-34,906,729","-8,132,383"
8/25/2014,Motos e Ciclomotores,Moto,"-34,954,914","-8,031,612"
8/25/2014,Motos e Ciclomotores,Moto,"-34,899,093","-8,124,895"
8/25/2014,Motos e Ciclomotores,Moto,"-34,928,294","-8,084,769"
8/25/2014,Outros,Pedestre,"-34,883,716","-8,015,642"
8/25/2014,Outros,Pedestre,"-34,898,978","-8,003,721"
8/25/2014,Outros,Táxi,"-34,894,059","-8,049,754"
8/26/2014,Motos e Ciclomotores,Moto,"-34,891,457","-803,512"
8/26/2014,Motos e Ciclomotores,Moto,"-34,936,341","-8,041,446"
8/26/2014,Motos e Ciclomotores,Moto,"-34,940,761","-8,019,562"
8/26/2014,Motos e Ciclomotores,Moto,"-34,926,519","-8,111,337"
8/26/2014,Motos e Ciclomotores,Moto,"-34,911,396","-8,042,689"
8/26/2014,Motos e Ciclomotores,Moto,"-34,892,986","-808,979"
8/26/2014,Motos e Ciclomotores,Moto,"-34,900,807","-813,092"
8/27/2014,Motos e Ciclomotores,Moto,"-34,896,325","-8,053,576"
8/27/2014,Motos e Ciclomotores,Moto,"-34,956,559","-8,049,087"
8/27/2014,Motos e Ciclomotores,Moto,"-34,913,849","-8,027,469"
8/27/2014,Motos e Ciclomotores,Moto,"-34,881,157","-8,070,936"
8/27/2014,Outros,Pedestre,"-34,898,087","-8,056,473"
8/27/2014,Outros,Pedestre,"-34,894,273","-8,019,424"
8/28/2014,Motos e Ciclomotores,Moto,"-34,957,965","-8,030,109"
8/28/2014,Motos e Ciclomotores,Moto,"-34,890,776","-8,045,467"
8/28/2014,Motos e Ciclomotores,Moto,"-34,906,853","-8,054,518"
8/28/2014,Motos e Ciclomotores,Moto,"-34,900,389","-8,029,609"
8/28/2014,Motos e Ciclomotores,Moto,"-34,913,118","-8,108,562"
8/28/2014,Motos e Ciclomotores,Moto,"-34,913,204","-8,107,332"
8/28/2014,Outros,Pedestre,"-34,957,278","-8,015,503"
8/28/2014,Outros,Pedestre,"-34,918,274","-8,023,758"
8/29/2014,Motos e Ciclomotores,Moto,"-3,489,165","-8,034,122"
8/29/2014,Motos e Ciclomotores,Moto,"-34,884,621","-8,071,981"
8/29/2014,Motos e Ciclomotores,Moto,"-34,937,983","-8,036,273"
8/29/2014,Motos e Ciclomotores,Moto,"-34,894,579","-8,117,978"
8/29/2014,Motos e Ciclomotores,Moto,"-34,912,067","-805,915"
8/29/2014,Motos e Ciclomotores,Moto,"-34,907,097","-8,022,313"
8/29/2014,Outros,Pedestre,"-34,935,212","-8,042,501"
8/29/2014,Outros,Pedestre,"-3,488,481","-8,089,227"
8/29/2014,Outros,Táxi,"-34,940,681","-8,036,597"
8/30/2014,Motos e Ciclomotores,Acidente com morte,"-34,902,492","-8,007,047"
8/30/2014,Motos e Ciclomotores,Moto,"-34,891,076","-8,046,604"
8/30/2014,Motos e Ciclomotores,Moto,"-34,881,608","-8,054,019"
8/30/2014,Motos e Ciclomotores,Moto,"-34,895,153","-801,714"
8/30/2014,Motos e Ciclomotores,Moto,"-34,935,386","-804,969"
8/31/2014,Motos e Ciclomotores,Ciclomotor,"-34,896,435","-8,053,387"
8/31/2014,Motos e Ciclomotores,Ciclomotor,"-34,915,323","-8,107,359"
8/31/2014,Motos e Ciclomotores,Moto,"-34,917,651","-8,018,032"
9/1/2014,Motos e Ciclomotores,Moto,"-34,886,398","-8,100,181"
9/1/2014,Motos e Ciclomotores,Moto,"-34,937,993","-8,000,651"
9/1/2014,Motos e Ciclomotores,Moto,"-34,892,943","-802,779"
9/1/2014,Motos e Ciclomotores,Moto,"-34,889,794","-8,054,157"
9/1/2014,Outros,Pedestre,"-34,901,832","-8,061,306"
9/1/2014,Outros,Pedestre,"-34,940,343","-8,046,493"
9/2/2014,Motos e Ciclomotores,Moto,"-34,906,821","-8,035,827"
9/2/2014,Outros,Ciclista,"-34,885,116","-8,073,323"
9/2/2014,Outros,Pedestre,"-34,929,035","-8,093,991"
9/2/2014,Outros,Pedestre,"-34,882,576","-8,066,033"
